Survey ResponseID,privacy_level,n_recs,score_topk,score_out,gap_score,delta_s1_needed,delta_s2_needed,delta_s5_needed,s1_out,s1_topk,factible_s1,dificultad
R_3JIXNlHP57fpa2R,Privada_sensible,20,0.3732534526795961,0.3675129795466242,0.0057404731329718794,0.014351182832429699,0.022961892531887518,0.057404731329718794,,,True,Muy fácil (Δ≤0.05)
R_3JJfhp7Z7vUO8K2,Privada_sensible,11,0.4682014657122307,0.46731973955376516,0.0008817261584655456,0.002204315396163864,0.0035269046338621823,0.008817261584655456,,,True,Muy fácil (Δ≤0.05)
R_3JJjfKRNxZz1JWa,Privada_sensible,20,0.34507631968234365,0.3138786084738016,0.031197711208542034,0.07799427802135508,0.12479084483416814,0.31197711208542034,,,True,Fácil (0.05-0.15)
R_3JK3aP5uRxffXiy,No_privada,19,0.4006455720280716,0.33269776932341644,0.06794780270465517,0.16986950676163792,0.2717912108186207,0.6794780270465517,,,True,Moderado (0.15-0.30)
R_3JeCQU6faeEMOg5,Privada_sensible,6,0.11666307125442184,0.07165828865404307,0.04500478260037877,0.11251195650094692,0.18001913040151507,0.4500478260037877,,,True,Fácil (0.05-0.15)
R_3JjRmgOh3ZydDiW,No_privada,20,0.5373659822155727,0.4953975893041181,0.041968392911454655,0.10492098227863664,0.16787357164581862,0.41968392911454655,,,True,Fácil (0.05-0.15)
R_3Jl5q6tZJctgL8B,Privada_sensible,20,0.4591841455346183,0.4319126681216633,0.027271477412954992,0.06817869353238748,0.10908590965181997,0.2727147741295499,,,True,Fácil (0.05-0.15)
R_3JnjKsPAuFGDhrx,Privada_sensible,20,0.4468561792595239,0.40024316180752595,0.04661301745199797,0.11653254362999493,0.1864520698079919,0.46613017451997973,,,True,Fácil (0.05-0.15)
R_3Jq0a5Bn6y6pYKy,Privada_sensible,20,0.5294398189250654,0.5056324726774662,0.02380734624759917,0.059518365618997926,0.09522938499039668,0.2380734624759917,,,True,Fácil (0.05-0.15)
R_3Jx8193TYiav93D,No_privada,20,0.4887846205784263,0.4696180016883878,0.01916661889003851,0.04791654722509628,0.07666647556015405,0.19166618890038511,,,True,Muy fácil (Δ≤0.05)
R_3Jxiicg67etW2yt,Privada_sensible,20,0.2814457585014794,0.2792531344702419,0.002192624031237489,0.005481560078093722,0.008770496124949956,0.02192624031237489,,,True,Muy fácil (Δ≤0.05)
R_3KCo0LEpRwKOMBe,Privada_sensible,20,0.5729988967020714,0.5313228220802577,0.041676074621813664,0.10419018655453416,0.16670429848725465,0.41676074621813664,,,True,Fácil (0.05-0.15)
R_3KDgmMJzGS0doff,Privada_sensible,20,0.5785066025282123,0.535560040694275,0.0429465618339373,0.10736640458484326,0.1717862473357492,0.429465618339373,,,True,Fácil (0.05-0.15)
R_3KE0mQaK5xihhMb,Privada_moderada,16,0.5854966299747828,0.5609884579021499,0.024508172072632894,0.061270430181582236,0.09803268829053158,0.24508172072632894,,,True,Fácil (0.05-0.15)
R_3KGYehNgy0pjaWk,Privada_sensible,20,0.4600855310243657,0.43805251079567864,0.022033020228687084,0.05508255057171771,0.08813208091474833,0.22033020228687084,,,True,Fácil (0.05-0.15)
R_3KI0m2aJJXPqdBf,Privada_sensible,16,0.4199538696294853,0.407900854329438,0.012053015300047265,0.030132538250118163,0.04821206120018906,0.12053015300047265,,,True,Muy fácil (Δ≤0.05)
R_3KO24XmGqUIwMZH,Privada_moderada,20,0.30475953600211586,0.27742471496984805,0.02733482103226781,0.06833705258066952,0.10933928412907123,0.2733482103226781,,,True,Fácil (0.05-0.15)
R_3KUPxp6T7nvXjXB,Privada_sensible,20,0.3422272828489305,0.31662035171063374,0.025606931138296762,0.0640173278457419,0.10242772455318705,0.2560693113829676,,,True,Fácil (0.05-0.15)
R_3KVhCsLDEdjEmeY,Privada_sensible,7,0.3468190792923516,0.30641766551580385,0.04040141377654777,0.10100353444136942,0.16160565510619107,0.4040141377654777,,,True,Fácil (0.05-0.15)
R_3Kr76eCJCdILz7j,Privada_sensible,20,0.5394076474763093,0.5303674156488186,0.009040231827490697,0.022600579568726742,0.03616092730996279,0.09040231827490697,,,True,Muy fácil (Δ≤0.05)
R_3Krt2nhd2oxJXSf,No_privada,15,0.4431773849014742,0.40356832010735855,0.039609064794115634,0.09902266198528908,0.15843625917646253,0.39609064794115634,,,True,Fácil (0.05-0.15)
R_3KxdwpyxRTWWDqb,Privada_sensible,7,0.13392410741868355,0.12350564774028491,0.010418459678398634,0.026046149195996585,0.041673838713594535,0.10418459678398634,,,True,Muy fácil (Δ≤0.05)
R_3L20DbmNPSMtKUd,Privada_sensible,20,0.33380494191666465,0.3325312919469236,0.001273649969741053,0.0031841249243526326,0.005094599878964212,0.01273649969741053,,,True,Muy fácil (Δ≤0.05)
R_3L5tSFlgKbeAW9k,Privada_sensible,20,0.5289070643295966,0.5126683344218833,0.016238729907713245,0.04059682476928311,0.06495491963085298,0.16238729907713245,,,True,Muy fácil (Δ≤0.05)
R_3L8dgu12mdk2UVH,Privada_moderada,20,0.4424697962192198,0.3496687723499843,0.0928010238692355,0.23200255967308875,0.371204095476942,0.928010238692355,,,True,Moderado (0.15-0.30)
R_3LXRVZSdJiqH63S,Privada_moderada,20,0.25748016651982003,0.25219310900705016,0.005287057512769866,0.013217643781924665,0.021148230051079464,0.05287057512769866,,,True,Muy fácil (Δ≤0.05)
R_3LY0OeNnzzdug55,Privada_sensible,9,0.23037015674054004,0.2037028256402789,0.02666733110026115,0.06666832775065287,0.1066693244010446,0.2666733110026115,,,True,Fácil (0.05-0.15)
R_3LYdNmkHeiaf2h0,Privada_moderada,14,0.18464371683992237,0.1820283111913175,0.0026154056486048793,0.006538514121512198,0.010461622594419517,0.026154056486048793,,,True,Muy fácil (Δ≤0.05)
R_3M0euO2kPnoHrdt,Privada_sensible,20,0.6784794759471235,0.5725702503112605,0.10590922563586302,0.26477306408965756,0.4236369025434521,1.0590922563586302,,,True,Moderado (0.15-0.30)
R_3M39OCZGobXG2AN,Privada_sensible,20,0.41968038196303253,0.37194601608595257,0.047734365877079965,0.11933591469269991,0.19093746350831986,0.47734365877079965,,,True,Fácil (0.05-0.15)
R_3M3RSZ7wNRSaxNx,Privada_sensible,20,0.28554235909611375,0.2625525751009785,0.022989783995135238,0.057474459987838095,0.09195913598054095,0.22989783995135238,,,True,Fácil (0.05-0.15)
R_3M6dV8ZdvbVQTsX,Privada_sensible,20,0.4522869453795674,0.4351389727059553,0.017147972673612066,0.042869931684030166,0.06859189069444827,0.17147972673612066,,,True,Muy fácil (Δ≤0.05)
R_3MDuxAwvPypEk9z,No_privada,20,0.26847752222919047,0.26235137571361805,0.006126146515572417,0.015315366288931043,0.02450458606228967,0.06126146515572417,,,True,Muy fácil (Δ≤0.05)
R_3MECZcMuape9CCg,Privada_sensible,20,0.772509113190889,0.6903337462044904,0.0821753669863986,0.2054384174659965,0.3287014679455944,0.821753669863986,,,True,Moderado (0.15-0.30)
R_3MFOfZwEqDUt7T9,Privada_sensible,6,0.2954446998387602,0.27131420246234245,0.02413049737641776,0.0603262434410444,0.09652198950567104,0.2413049737641776,,,True,Fácil (0.05-0.15)
R_3MJrG4eo3Iyv7S6,Privada_sensible,15,0.5056563820421409,0.4666202853401694,0.0390360967019715,0.09759024175492875,0.156144386807886,0.390360967019715,,,True,Fácil (0.05-0.15)
R_3MMW2ivCFCtjHIe,Privada_sensible,20,0.44021194782585465,0.37297664278086023,0.06723530504499442,0.16808826261248605,0.2689412201799777,0.6723530504499442,,,True,Moderado (0.15-0.30)
