Survey ResponseID,n_recs,ild_category,ild_cat1,ild_cat2,ild_pct,avg_score,avg_reasons,hit_rate,privacy_level,exp_group,total_products,category_diversity,is_category_specialist,category_top1,cuartil_hist
R_27DL80quzRiSEmq,20,18,12,9,0.9,0.3562258738823868,2.35,0.85,Privada_sensible,na,1395.0,415,False,NAN,Q4 historial rico
R_27EdXSyXrMPQDOm,13,7,6,5,0.5384615384615384,0.34689075252928325,2.6923076923076925,0.23076923076923078,Privada_sensible,na,111.0,62,False,NAN,Q1 cold-start
R_27EkAmfedK6OHpp,20,11,8,6,0.55,0.28488660080922396,2.55,0.1,Privada_sensible,na,1172.0,348,False,NAN,Q4 historial rico
R_27HULKeImqXF8ij,20,12,8,8,0.6,0.46729037782958,2.1,0.25,Privada_sensible,na,742.0,275,False,ABIS_BOOK,Q4 historial rico
R_27KiIdiOjALLpvp,20,13,9,5,0.65,0.3122678255265984,2.0,0.1,Privada_sensible,na,1346.0,362,False,NAN,Q4 historial rico
R_27NFVTtp6RbmZtb,20,9,7,4,0.45,0.46733166784595764,2.55,0.55,Privada_sensible,na,40.0,10,True,GIFT_CARD,Q1 cold-start
R_27NeinuChlzrANs,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,147.0,95,False,NAN,Q1 cold-start
R_27PZcbYfPDhwHcL,20,10,9,7,0.5,0.28657929721344294,2.15,0.1,Privada_sensible,na,386.0,199,False,NAN,Q3
R_27THfLXi9UhJw15,20,8,6,4,0.4,0.40908471109912786,2.05,0.8,Privada_sensible,na,343.0,101,False,GIFT_CARD,Q2
R_27WIg9PkQDKOqFH,3,3,3,3,1.0,0.47354864894833565,2.6666666666666665,0.3333333333333333,No_privada,na,709.0,57,False,POULTRY,Q4 historial rico
R_27g6uEEgxm7kwNu,6,4,3,3,0.6666666666666666,0.5142173163950067,2.1666666666666665,0.16666666666666666,Privada_sensible,na,276.0,121,False,MUSICAL_INSTRUMENT_STRING,Q2
R_27jLM2aZ6l0vu01,5,3,3,2,0.6,0.7686600167287848,1.8,1.0,Privada_sensible,na,81.0,46,False,NAN,Q1 cold-start
R_27jseDkZ5GlSyTA,2,2,2,2,1.0,0.9339392667994828,3.0,1.0,Privada_moderada,control,829.0,289,False,AUTO_ACCESSORY,Q4 historial rico
R_27lBy3G8YEF0qXq,5,4,4,3,0.8,0.5145845632198756,3.0,1.0,Privada_sensible,na,459.0,199,False,ABIS_BOOK,Q3
R_27lE2A8TyANjHWE,10,3,2,2,0.3,0.3531717067814442,3.0,0.3,No_privada,na,308.0,94,False,TABLETOP_GAME,Q2
R_27llfKLBUotowNk,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,175.0,75,False,BRA,Q1 cold-start
R_27loasjQRh2UJom,7,4,4,3,0.5714285714285714,0.4351721843715355,3.0,0.14285714285714285,No_privada,na,81.0,36,False,GIFT_CARD,Q1 cold-start
R_27rsip0DcDtBlXs,20,15,12,11,0.75,0.2548317848477059,3.0,0.05,No_privada,na,258.0,137,False,PET_FOOD,Q2
R_27vVnfQ5TPzu3Ro,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,83.0,51,False,ELECTRONIC_CABLE,Q1 cold-start
R_27vWugCiFiKCdY1,6,5,4,3,0.8333333333333334,0.3557177792833768,2.3333333333333335,0.16666666666666666,Privada_sensible,na,241.0,134,False,SHIRT,Q2
R_27ydwfqncX77Mnd,20,16,11,9,0.8,0.36622338505800867,2.2,0.6,Privada_sensible,na,399.0,189,False,ABIS_BOOK,Q3
R_28A3bViTfrJjMFz,20,15,10,7,0.75,0.5126312346507402,2.3,0.25,Privada_sensible,na,1590.0,373,False,WATER,Q4 historial rico
R_28ANyXf1czOlXey,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,337.0,137,False,ABIS_BOOK,Q2
R_28BST1zc80UaP2C,20,10,9,7,0.5,0.5057318546840518,2.25,0.9,Privada_sensible,na,935.0,323,False,NAN,Q4 historial rico
R_28CjN2kODrNuNJ9,9,7,6,5,0.7777777777777778,0.280723965636427,3.0,0.1111111111111111,No_privada,na,243.0,78,False,PET_FOOD,Q2
R_28GHQe7Xpe9foZe,4,3,2,2,0.75,0.7989852945472504,3.0,0.5,Privada_sensible,na,46.0,33,False,PICTURE_FRAME,Q1 cold-start
R_28GxMZkrIGCzmKv,8,7,6,5,0.875,0.6134935149737336,2.375,0.875,Privada_sensible,na,234.0,87,False,ABIS_BOOK,Q2
R_28IDNbS8mqpfyKD,20,11,8,7,0.55,0.4063835681975383,2.15,0.15,Privada_sensible,na,473.0,198,False,ABIS_BOOK,Q3
R_28MUrxegboyIHhY,18,9,8,8,0.5,0.32208771727029123,2.6666666666666665,0.05555555555555555,Privada_sensible,na,1321.0,388,False,NAN,Q4 historial rico
R_28NdvpiMbmD53BH,5,1,1,1,0.2,0.4516258703941496,2.4,0.6,Privada_sensible,na,346.0,156,False,ABIS_BOOK,Q2
R_28NkTn9kU8ZlUeT,6,4,4,3,0.6666666666666666,0.6283576513119351,3.0,1.0,No_privada,na,58.0,38,False,KNIFE,Q1 cold-start
R_28UKFIYV8OeEOud,10,5,4,5,0.5,0.3347736899221812,2.4,0.1,Privada_sensible,na,281.0,165,False,PANTS,Q2
R_28UkCLp8gWDUKVc,20,10,8,7,0.5,0.2838625226450704,3.0,0.65,No_privada,na,132.0,64,False,BATTERY,Q1 cold-start
R_28ZAM5fkVb7PhIs,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,80.0,47,False,PET_FOOD,Q1 cold-start
R_294CXFq1Cuh1Jxw,20,18,11,7,0.9,0.5398298182673521,2.9,0.2,Privada_sensible,na,637.0,155,False,TIGHTS,Q3
R_296TilpFavYD0lz,2,1,1,1,0.5,0.7546569972164584,3.0,1.0,No_privada,na,207.0,82,False,ABIS_BOOK,Q2
R_297dOANqCntVXou,20,12,10,7,0.6,0.37554714142542106,2.75,0.05,Privada_sensible,na,638.0,244,False,NAN,Q3
R_29bHzqH6Blzwhem,5,5,5,4,1.0,0.668813335005175,2.6,1.0,Privada_sensible,na,442.0,191,False,COFFEE,Q3
R_29bM1YBU1Urooz8,20,13,8,6,0.65,0.5593315778938959,3.0,0.95,No_privada,na,191.0,68,False,FOOD,Q2
R_29bwiW5mHQ591tv,8,8,5,4,1.0,0.8356588442733959,2.25,0.875,Privada_sensible,na,200.0,134,False,NAN,Q2
R_29cyBHR3PpqJiZf,20,11,10,6,0.55,0.33256323309433383,2.05,0.1,Privada_sensible,na,439.0,186,False,FOOD,Q3
R_29gkDjbbzKphGiY,4,4,4,4,1.0,0.5399190663723649,2.5,1.0,Privada_sensible,na,168.0,90,False,CELLULAR_PHONE_CASE,Q1 cold-start
R_29h3CKi0SFMJ3f9,20,8,7,3,0.4,0.26332278908721374,3.0,0.05,No_privada,na,113.0,53,False,VITAMIN,Q1 cold-start
R_29iGyG3WSmKo5Te,9,8,8,6,0.8888888888888888,0.5675084356235521,2.888888888888889,0.4444444444444444,Privada_moderada,control,412.0,210,False,NAN,Q3
R_29iXgeacv5R6Qm1,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,295.0,113,False,ABIS_BOOK,Q2
R_29mKAJoipAmfUj5,12,10,8,7,0.8333333333333334,0.5393844589503819,3.0,0.4166666666666667,No_privada,na,328.0,131,False,SKIN_CLEANING_AGENT,Q2
R_29ntYmnUVN4BYq5,4,1,1,1,0.25,0.786769007692607,3.0,1.0,No_privada,na,124.0,71,False,GIFT_CARD,Q1 cold-start
R_29oUfTgQ6sWbFG2,20,13,10,8,0.65,0.365255474644862,2.0,0.2,Privada_sensible,na,1390.0,255,False,WATER,Q4 historial rico
R_29sSdZhPXE2rY6T,12,5,5,4,0.4166666666666667,0.41670733373127855,1.9166666666666667,0.16666666666666666,Privada_sensible,na,106.0,58,False,NAN,Q1 cold-start
R_29tYnNf049lSPEe,10,8,7,6,0.8,0.438980019230356,2.3,1.0,Privada_sensible,na,274.0,88,False,NAN,Q2
R_29tZUWisKTCWczv,7,6,5,4,0.8571428571428571,0.6305711599050434,2.4285714285714284,0.42857142857142855,Privada_sensible,na,1120.0,364,False,INCONTINENCE_PROTECTOR,Q4 historial rico
R_29uBVByYo0xAXiZ,12,6,6,4,0.5,0.2777900555160875,2.6666666666666665,0.16666666666666666,Privada_sensible,na,615.0,265,False,ABIS_BOOK,Q3
R_2A08FacDLVG7J7s,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,155.0,70,False,ABIS_BOOK,Q1 cold-start
R_2A0c83aff4ORZ8M,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,214.0,98,False,VEHICLE_LIGHT_BULB,Q2
R_2A1ndNJQgbHz1mr,20,10,6,4,0.5,0.8232317879778558,1.55,0.95,Privada_sensible,na,1043.0,163,False,GROCERY,Q4 historial rico
R_2AFgFpz54dta2Rq,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,273.0,139,False,DRESS,Q2
R_2AGpSTOzeeHqMYd,20,13,10,8,0.65,0.35999835669463925,3.0,0.2,No_privada,na,690.0,262,False,TOY_FIGURE,Q3
R_2AHiSANbVno9jis,2,2,2,2,1.0,0.8732676404410364,3.0,1.0,Privada_sensible,na,220.0,118,False,ABIS_BOOK,Q2
R_2AKmlpuYamEE1sg,17,14,9,6,0.8235294117647058,0.24061881174889557,3.0,0.058823529411764705,Privada_moderada,treated,586.0,189,False,VEGETABLE,Q3
R_2ARuK9Yt1gaelL1,4,3,3,3,0.75,0.7378497681258611,2.75,1.0,Privada_sensible,na,238.0,107,False,NAN,Q2
R_2ASBFgthVbaGlF3,20,15,8,5,0.75,0.49056728402332406,3.0,0.9,Privada_moderada,control,1084.0,321,False,NAN,Q4 historial rico
R_2AWPIO2mAHQfarO,18,13,11,9,0.7222222222222222,0.5154727588361188,3.0,0.9444444444444444,Privada_moderada,treated,1076.0,162,False,SNACK_FOOD_BAR,Q4 historial rico
R_2AWkL1j4mAcAll8,10,5,4,3,0.5,0.4219796219160571,1.9,1.0,Privada_sensible,na,412.0,163,False,NAN,Q3
R_2AXrxS8YlU9cken,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,177.0,95,False,NAN,Q1 cold-start
R_2AZjhhXYzCdBCDm,2,2,2,2,1.0,0.7273581274183665,2.5,0.5,Privada_sensible,na,35.0,30,False,ABIS_BOOK,Q1 cold-start
R_2AZp2CmhF7MrutF,4,1,1,1,0.25,0.45422726417322823,2.0,0.25,Privada_sensible,na,372.0,187,False,NAN,Q2
R_2B2MxyY9jNHjyuL,7,4,4,4,0.5714285714285714,0.2828461710922689,3.0,0.14285714285714285,No_privada,na,338.0,148,False,ABIS_BOOK,Q2
R_2B2sctnVne767kg,20,9,7,4,0.45,0.5134147241980496,2.1,0.95,Privada_sensible,na,377.0,187,False,NAN,Q3
R_2B4mWUorTZ2cm8o,20,6,3,2,0.3,0.28454789012293535,2.4,0.05,Privada_sensible,na,1172.0,328,False,DOWNLOADABLE_VIDEO_GAME,Q4 historial rico
R_2B57BR9z6oNT8FQ,4,3,3,1,0.75,0.4586537588238009,3.0,0.5,Privada_moderada,control,125.0,79,False,ABIS_BOOK,Q1 cold-start
R_2BaEdBiHdzJwaqI,20,12,8,5,0.6,0.6040609264323051,3.0,0.2,No_privada,na,427.0,180,False,NAN,Q3
R_2BbXrd596mMP6Fy,20,5,4,2,0.25,0.4055710940724798,3.0,0.85,No_privada,na,194.0,52,False,GIFT_CARD,Q2
R_2BesSIAnd7POW2C,15,8,6,7,0.5333333333333333,0.3945930485012086,2.533333333333333,0.4,Privada_sensible,na,383.0,176,False,ABIS_BOOK,Q3
R_2Bf9LCfyZyvdTjk,20,8,6,4,0.4,0.31606220425879467,1.85,0.85,Privada_sensible,na,608.0,269,False,DRESS,Q3
R_2BfmqVKFYNmifjt,16,11,9,7,0.6875,0.4137174584112845,2.4375,0.875,Privada_sensible,na,755.0,248,False,NAN,Q4 historial rico
R_2Bg2FwMbTIyoh0G,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,997.0,314,False,NAN,Q4 historial rico
R_2Bljhn8FOxqwglz,2,2,2,2,1.0,0.700030403246775,3.0,0.5,Privada_sensible,na,469.0,209,False,ABIS_BOOK,Q3
R_2Bm1kPnJO8CxELI,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,41.0,26,False,FLASH_MEMORY,Q1 cold-start
R_2BmozPxkGPgL7AT,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,83.0,59,False,ABIS_BOOK,Q1 cold-start
R_2BnFUPIU2DExYF3,2,1,1,1,0.5,0.9982342688868151,2.0,1.0,Privada_sensible,na,421.0,179,False,AUTO_PART,Q3
R_2BriYyFstlrx4JH,20,18,15,9,0.9,0.3634371330129041,2.65,0.2,Privada_sensible,na,392.0,107,False,PET_FOOD,Q3
R_2BsOEd1kkGunQti,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,261.0,135,False,NAN,Q2
R_2BsQo2hVc1VWdPq,20,10,7,4,0.5,0.44193759787031867,3.0,0.15,Privada_moderada,treated,52.0,28,False,NAN,Q1 cold-start
R_2BstrkPd4gMc6Ih,20,12,9,7,0.6,0.4202210353819239,2.15,0.15,Privada_sensible,na,442.0,198,False,NAN,Q3
R_2BtA3kIOBjhD26o,13,6,5,4,0.46153846153846156,0.3008935358378757,2.4615384615384617,0.07692307692307693,Privada_sensible,na,491.0,188,False,ABIS_BOOK,Q3
R_2BxhxogZnX0zogL,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,532.0,232,False,NAN,Q3
R_2Byb17bNJrQUQTo,4,4,4,2,1.0,0.4592823800994526,2.0,0.25,Privada_sensible,na,276.0,129,False,ABIS_BOOK,Q2
R_2Bzo4VQAjZDIzXx,4,4,3,3,1.0,0.4316718881927776,3.0,0.5,Privada_moderada,treated,224.0,114,False,PET_FOOD,Q2
R_2CB235JQzMtpihu,20,13,9,8,0.65,0.7017668032773671,2.45,0.85,Privada_sensible,na,743.0,151,False,VEGETABLE,Q4 historial rico
R_2CCeHam1G2gOh8y,20,5,4,2,0.25,0.2957767555602432,2.15,0.75,Privada_sensible,na,17.0,10,False,DOWNLOADABLE_VIDEO_GAME,Q1 cold-start
R_2CIKXJBmVNzKe2I,20,8,6,4,0.4,0.47831385150926176,3.0,0.95,No_privada,na,126.0,38,False,GIFT_CARD,Q1 cold-start
R_2CJ9tQVGVUnaesS,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,781.0,284,False,NAN,Q4 historial rico
R_2CKdeuvfVrO8I49,3,3,3,3,1.0,0.5514164057869152,2.6666666666666665,0.3333333333333333,Privada_sensible,na,793.0,282,False,PET_FOOD,Q4 historial rico
R_2CNCdSz3Pm4L8Yi,9,4,4,3,0.4444444444444444,0.43116035141060527,2.2222222222222223,0.1111111111111111,Privada_sensible,na,159.0,84,False,HEALTH_PERSONAL_CARE,Q1 cold-start
R_2CPzjeQqe1GCW73,7,5,4,4,0.7142857142857143,0.33998069207638393,3.0,0.14285714285714285,No_privada,na,426.0,187,False,ABIS_BOOK,Q3
R_2CUG0NuB8UE98kw,6,5,5,4,0.8333333333333334,0.5820757772469527,3.0,0.16666666666666666,No_privada,na,257.0,93,False,COFFEE,Q2
R_2CVcd0LWcIXgOOf,2,2,2,2,1.0,0.8751275990557339,3.0,1.0,Privada_moderada,control,597.0,261,False,ABIS_BOOK,Q3
R_2CVxHRKIkQ8pd1C,3,3,3,3,1.0,0.9284131251272226,3.0,1.0,No_privada,na,147.0,65,False,PET_FOOD,Q1 cold-start
R_2Cjrj7tElQLDt65,4,4,3,3,1.0,0.6041136104750927,2.25,0.25,Privada_sensible,na,1147.0,165,False,PET_FOOD,Q4 historial rico
R_2CkWe0IZCr5jMki,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,265.0,147,False,PET_FOOD,Q2
R_2ClZTreQFwcrcpb,20,15,12,9,0.75,0.3744700401699777,2.4,0.1,Privada_sensible,na,671.0,240,False,NAN,Q3
R_2CpozrevorP48sb,20,14,9,7,0.7,0.5717800640298399,2.7,0.95,Privada_sensible,na,558.0,224,False,NAN,Q3
R_2Cq5Z4QKdtxJfTn,20,10,8,4,0.5,0.44992170286556465,3.0,0.3,Privada_moderada,treated,119.0,47,False,PHYSICAL_VIDEO_GAME_SOFTWARE,Q1 cold-start
R_2D0jGDh4HnsnQc7,20,9,7,4,0.45,0.5040586752319373,3.0,0.95,Privada_moderada,control,73.0,42,False,PHYSICAL_MOVIE,Q1 cold-start
R_2D0l8Hq0cs2tG0W,20,11,7,5,0.55,0.35444080903295994,1.8,0.45,Privada_sensible,na,532.0,203,False,NAN,Q3
R_2D1SG6DgS10SnwW,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,126.0,59,False,CHARM,Q1 cold-start
R_2D1zydYR5SZ0LpK,20,14,9,5,0.7,0.43657449340953364,3.0,0.95,No_privada,na,1358.0,383,False,NAN,Q4 historial rico
R_2D2DtCVqTuqp1Bj,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,46.0,35,False,ABIS_BOOK,Q1 cold-start
R_2D2K5rKv8NODIDZ,12,6,5,5,0.5,0.31041372702452674,2.5833333333333335,0.5,Privada_sensible,na,581.0,205,False,MINERAL_SUPPLEMENT,Q3
R_2D6v6VH3RC5ZGC4,14,8,5,5,0.5714285714285714,0.4908653370610554,2.642857142857143,0.21428571428571427,Privada_sensible,na,618.0,240,False,ABIS_BOOK,Q3
R_2DMQ4Npnlu3WWyq,14,8,8,6,0.5714285714285714,0.5525368944018253,2.5,0.21428571428571427,Privada_sensible,na,434.0,130,False,NAN,Q3
R_2DMpKQjt53QcOBk,20,12,9,8,0.6,0.29883146325535126,3.0,0.05,No_privada,na,559.0,206,False,NAN,Q3
R_2DNtqbBKGHzSDN9,13,7,7,5,0.5384615384615384,0.375744088625496,2.8461538461538463,0.5384615384615384,Privada_sensible,na,885.0,260,False,PET_FOOD,Q4 historial rico
R_2DOWnSX3XtTVapF,20,13,10,4,0.65,0.3766540935659249,3.0,0.8,Privada_moderada,control,322.0,147,False,NAN,Q2
R_2DSIdH6iUv9yJ8V,20,18,10,6,0.9,0.39564101314697364,2.15,0.5,Privada_sensible,na,2081.0,438,False,COFFEE,Q4 historial rico
R_2DSmjafbkSAict9,20,13,8,7,0.65,0.3250472891225408,2.65,0.25,Privada_sensible,na,1486.0,375,False,VEGETABLE,Q4 historial rico
R_2DSy6NpOABvLOqK,6,3,3,3,0.5,0.4729493001188634,2.6666666666666665,0.16666666666666666,Privada_sensible,na,139.0,60,False,PET_FOOD,Q1 cold-start
R_2DTeu3D5LJmnc1P,1,1,1,1,1.0,1.0,1.0,1.0,Privada_sensible,na,127.0,52,False,MEDICATION,Q1 cold-start
R_2DV0bsqugjyav1y,1,1,1,1,1.0,1.0,3.0,1.0,Privada_sensible,na,586.0,223,False,ABIS_BOOK,Q3
R_2DXPyU9bPnWuZPM,20,11,11,8,0.55,0.4219951829591615,2.5,0.95,Privada_sensible,na,380.0,139,False,GIFT_CARD,Q3
R_2DYMaORoIHXuYlw,20,15,11,11,0.75,0.22194294462634606,3.0,0.15,Privada_moderada,treated,684.0,202,False,NUTRITIONAL_SUPPLEMENT,Q3
R_2DYNUe9cQV68GxO,5,4,4,4,0.8,0.5176384868839311,3.0,0.4,No_privada,na,644.0,321,False,ABIS_BOOK,Q3
R_2E0Fry0vUQFqY2f,4,4,4,3,1.0,0.5883746619332725,2.75,0.25,Privada_sensible,na,1011.0,312,False,PET_FOOD,Q4 historial rico
R_2E0Q3pbtzJQqLg7,20,13,11,8,0.65,0.2995314398426752,2.3,0.55,Privada_sensible,na,1071.0,315,False,PET_FOOD,Q4 historial rico
R_2E5Ly4rFRocdRTu,6,4,4,5,0.6666666666666666,0.4626347113974796,2.1666666666666665,0.8333333333333334,Privada_sensible,na,104.0,69,False,NAN,Q1 cold-start
R_2E5XCpTY2B5ZQ1f,20,10,9,8,0.5,0.3465488877262838,2.25,0.3,Privada_sensible,na,768.0,242,False,PET_FOOD,Q4 historial rico
R_2E6m9YqpJPCG21q,1,1,1,1,1.0,1.0,2.0,1.0,Privada_sensible,na,90.0,46,False,NUTRITIONAL_SUPPLEMENT,Q1 cold-start
R_2E9JSBmmNNT5YMi,6,4,4,4,0.6666666666666666,0.8633209421065754,2.5,1.0,Privada_sensible,na,1761.0,362,False,ABIS_BOOK,Q4 historial rico
R_2EAVmWg0gRATOgM,9,3,2,3,0.3333333333333333,0.3565374306252452,2.5555555555555554,0.1111111111111111,Privada_sensible,na,315.0,148,False,MANUAL_SHAVING_RAZOR,Q2
R_2EAiqNzmPqLIqi0,12,11,9,5,0.9166666666666666,0.4574969407114548,2.5833333333333335,0.75,Privada_sensible,na,331.0,127,False,PET_FOOD,Q2
R_2EBkC3HUQpHkFG4,10,6,6,6,0.6,0.5416360961462547,2.0,1.0,Privada_sensible,na,1505.0,378,False,PET_FOOD,Q4 historial rico
R_2EaSTjkQlVDnBig,13,5,5,5,0.38461538461538464,0.39017366348834986,2.3846153846153846,0.15384615384615385,Privada_sensible,na,753.0,246,False,TOYS_AND_GAMES,Q4 historial rico
R_2EbAN7GWrFzgtkb,18,11,9,7,0.6111111111111112,0.4071983936306058,3.0,0.2222222222222222,No_privada,na,488.0,229,False,ABIS_BOOK,Q3
R_2EcrBnvSSbcqsl8,20,16,12,7,0.8,0.4604453457452166,2.5,0.25,Privada_sensible,na,277.0,133,False,PHYSICAL_TV_SERIES,Q2
R_2EglJpTWGEiwQYa,20,17,14,7,0.85,0.3290965318110096,3.0,0.6,No_privada,na,4638.0,679,False,NAN,Q4 historial rico
R_2EgloEvdjU98Rhc,20,10,8,7,0.5,0.4482197075406721,2.3,0.3,Privada_sensible,na,547.0,210,False,ABIS_BOOK,Q3
R_2EhkQGvcl4F3ugv,18,10,9,6,0.5555555555555556,0.3273129889836797,2.2222222222222223,0.1111111111111111,Privada_sensible,na,285.0,143,False,PHYSICAL_MOVIE,Q2
R_2Ehm9Yqn76kYwsA,20,8,6,6,0.4,0.31376161784376344,2.45,0.3,Privada_sensible,na,305.0,136,False,FOOD,Q2
R_2EmedYCvGOapQws,2,2,2,1,1.0,0.9517471176305037,2.5,1.0,Privada_sensible,na,533.0,219,False,WALL_PLATE,Q3
R_2En0sbvQ7s48ufv,3,1,1,1,0.3333333333333333,0.8765433423765742,4.0,0.6666666666666666,Privada_sensible,na,850.0,213,False,ABIS_BOOK,Q4 historial rico
R_2Etbay1rgJ6LZQO,20,15,11,10,0.75,0.4701221685684012,3.0,0.25,No_privada,na,297.0,90,False,ABIS_BOOK,Q2
R_2EzW4lFtbLQWiHB,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,34.0,12,True,GIFT_CARD,Q1 cold-start
R_2EzwXpjplwOepGq,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,46.0,13,False,BODY_LUBRICANT,Q1 cold-start
R_2OHLj8YzL2D0sfV,20,16,12,9,0.8,0.36433771931004333,2.8,0.1,Privada_sensible,na,353.0,188,False,ABIS_BOOK,Q2
R_2OHgbfVLtFIinBW,19,12,9,7,0.631578947368421,0.3194121183164099,2.0526315789473686,0.2631578947368421,Privada_sensible,na,797.0,272,False,NAN,Q4 historial rico
R_2OJ4XMYnJIuEZqw,2,2,2,1,1.0,0.8601542320297808,3.0,1.0,Privada_sensible,na,224.0,126,False,ABIS_BOOK,Q2
R_2ONDyHxQviDmrWg,20,12,9,8,0.6,0.5854526170670927,3.0,0.35,No_privada,na,257.0,123,False,ABIS_BOOK,Q2
R_2OOq3ysdOS3TtBd,20,14,10,8,0.7,0.5259819959427539,2.3,0.95,Privada_sensible,na,683.0,258,False,PET_FOOD,Q3
R_2OSBfO6qK8yJzir,20,5,4,3,0.25,0.3419368054468209,1.75,0.95,Privada_sensible,na,821.0,140,False,PET_FOOD,Q4 historial rico
R_2OYI87DbF4B4aUA,20,13,9,6,0.65,0.523699821036544,2.55,0.4,Privada_sensible,na,844.0,281,False,NAN,Q4 historial rico
R_2P0PDu9g2eap2XE,20,3,3,2,0.15,0.3494679865635754,3.0,0.1,No_privada,na,462.0,82,False,GIFT_CARD,Q3
R_2P1ge2DGU400qax,20,15,8,6,0.75,0.49691908401078677,2.2,0.4,Privada_sensible,na,306.0,146,False,NAN,Q2
R_2P1kvyZGc8VnwOq,5,4,3,4,0.8,0.540616727400714,3.0,1.0,No_privada,na,664.0,245,False,FOOD_WRAP,Q3
R_2P50Iq3Uo8HiCwT,5,3,3,2,0.6,0.5896055742420623,3.0,0.8,No_privada,na,362.0,113,False,PET_FOOD,Q2
R_2PBGUY8tvT7VTN2,1,1,1,1,1.0,1.0,1.0,1.0,Privada_sensible,na,24.0,17,False,GIFT_CARD,Q1 cold-start
R_2PbSVE0LSsvWyXI,12,9,5,5,0.75,0.3108404908312648,2.9166666666666665,0.25,No_privada,na,1037.0,317,False,ABIS_BOOK,Q4 historial rico
R_2PbVQOMgo1DokRC,4,4,4,4,1.0,0.6710819422022822,3.0,0.5,No_privada,na,588.0,210,False,ABIS_BOOK,Q3
R_2PcESd79zlVjd8V,20,12,10,8,0.6,0.332124905991787,2.85,0.1,Privada_moderada,control,586.0,226,False,GIFT_CARD,Q3
R_2PczkBPRGmqC8Ru,20,11,7,4,0.55,0.3090188073812579,2.05,0.75,Privada_sensible,na,1572.0,309,False,NAN,Q4 historial rico
R_2Pd2JtrvgaRUFB3,19,8,7,6,0.42105263157894735,0.30292907662493845,3.0,0.10526315789473684,No_privada,na,353.0,173,False,ABIS_BOOK,Q2
R_2PdHkMSzW7totCp,1,1,1,1,1.0,1.0,3.0,1.0,No_privada,na,53.0,46,False,NAN,Q1 cold-start
R_2Pe4BqKB0X9aMTb,3,3,3,3,1.0,0.5686575728935652,3.0,0.6666666666666666,Privada_sensible,na,153.0,50,False,WRITING_INSTRUMENT,Q1 cold-start
R_2Pe6tHUCkAWyCiD,7,5,4,4,0.7142857142857143,0.5132967310922418,2.2857142857142856,0.2857142857142857,Privada_sensible,na,385.0,186,False,NAN,Q3
R_2PiMka1SHyZrLEK,6,4,3,3,0.6666666666666666,0.7220877412015696,3.0,0.5,No_privada,na,677.0,188,False,ABIS_BOOK,Q3
R_2PolzJvrZL29iF7,15,6,6,6,0.4,0.35842433674778384,2.6,0.2,Privada_sensible,na,732.0,131,False,PET_FOOD,Q4 historial rico
R_2QECV61zCoWvPwV,2,2,2,2,1.0,0.5732940940847487,2.0,0.5,Privada_sensible,na,1041.0,285,False,ABIS_BOOK,Q4 historial rico
R_2QEQOSl4i81CHb1,4,3,3,3,0.75,0.7341406680825051,3.0,0.75,No_privada,na,605.0,253,False,NAN,Q3
R_2QEeH4ETBBV2lPr,6,6,6,6,1.0,0.6870072924637537,2.8333333333333335,0.8333333333333334,Privada_moderada,control,315.0,105,False,SKIN_CLEANING_AGENT,Q2
R_2QFJ3DY729sxK7B,11,7,6,5,0.6363636363636364,0.4347033812196457,3.0,0.36363636363636365,Privada_moderada,control,175.0,66,False,SCREEN_PROTECTOR,Q1 cold-start
R_2QKhcChxM8s25SS,20,18,15,9,0.9,0.2614590408301923,2.45,0.35,Privada_sensible,na,1020.0,302,False,ABIS_GIFT_CARD,Q4 historial rico
R_2QLMv0UtT8vuLkB,3,2,2,2,0.6666666666666666,0.8714024185598355,3.0,1.0,No_privada,na,361.0,137,False,ELECTRONIC_CABLE,Q2
R_2QLigoO9nrSSnPT,20,14,10,5,0.7,0.27223484790356967,2.0,0.05,Privada_sensible,na,550.0,202,False,NAN,Q3
R_2QM76i5yRebcpiD,20,13,9,6,0.65,0.29510746269861454,1.95,0.2,Privada_sensible,na,601.0,270,False,ABIS_BOOK,Q3
